GOslim,Count,Percent,Term,go_terms
GO:0008150,149,43.3139534883721,biological_process,GO:0042254;GO:0000737;GO:0001539;GO:0001649;GO:0001709;GO:0001838;GO:0001841;GO:0002573;GO:0002684;GO:0002761;GO:0002763;GO:0003006;GO:0006956;GO:0006308;GO:0006309;GO:0006418;GO:0006428;GO:0006950;GO:0006957;GO:0006958;GO:0006959;GO:0007279;GO:0007294;GO:0007306;GO:0009653;GO:0007349;GO:0007365;GO:0007367;GO:0008625;GO:0009266;GO:0009409;GO:0009628;GO:0010033;GO:0035196;GO:0010378;GO:0048646;GO:0010939;GO:0014070;GO:0014706;GO:0015696;GO:0015701;GO:0016246;GO:0016441;GO:0046677;GO:0017145;GO:0022412;GO:0022613;GO:0071260;GO:0030099;GO:0030225;GO:0030422;GO:0030716;GO:0030727;GO:0031050;GO:0031054;GO:0031638;GO:0032025;GO:0032355;GO:0032502;GO:0032989;GO:0033227;GO:0033574;GO:0033993;GO:0034612;GO:0034660;GO:0035087;GO:0035194;GO:0036462;GO:0042052;GO:0042078;GO:0042743;GO:0042744;GO:0042752;GO:0043038;GO:0043039;GO:0043124;GO:0045448;GO:0045471;GO:0045639;GO:0045649;GO:0045651;GO:0048134;GO:0048135;GO:0048738;GO:0048813;GO:0048869;GO:0050896;GO:0060285;GO:0060537;GO:0060544;GO:0060546;GO:0060547;GO:0070228;GO:0070232;GO:0070243;GO:0070918;GO:0070922;GO:0072175;GO:0072376;GO:0097191;GO:0097194;GO:0097202;GO:0097284;GO:0097305;GO:1901216;GO:1901654;GO:1901700;GO:1902107;GO:1903708;GO:1904019;GO:2000106;GO:2001238
GO:0008219,17,4.94186046511628,cell death,GO:0006309;GO:0008625;GO:0010939;GO:0036462;GO:0060544;GO:0060546;GO:0060547;GO:0070228;GO:0070232;GO:0070243;GO:0097191;GO:0097194;GO:0097284;GO:1901216;GO:1904019;GO:2000106;GO:2001238
GO:0008283,3,0.872093023255814,cell proliferation,GO:0030727;GO:0048134;GO:0048135
GO:0009056,4,1.16279069767442,catabolic process,GO:0000737;GO:0006308;GO:0006309;GO:0042744
GO:0009058,2,0.581395348837209,biosynthetic process,GO:0006418;GO:0006428
GO:0009790,5,1.45348837209302,embryo development,GO:0001838;GO:0001841;GO:0007365;GO:0007367;GO:0045448
GO:0015031,0,0,protein transport,
GO:0015979,0,0,photosynthesis,
GO:0016192,0,0,vesicle-mediated transport,
GO:0019748,0,0,secondary metabolic process,
GO:0021700,0,0,developmental maturation,
GO:0022607,3,0.872093023255814,cellular component assembly,GO:0007306;GO:0035087;GO:0070922
GO:0022618,2,0.581395348837209,ribonucleoprotein complex assembly,GO:0035087;GO:0070922
GO:0030154,21,6.1046511627907,cell differentiation,GO:0001649;GO:0001709;GO:0002573;GO:0002761;GO:0002763;GO:0007279;GO:0007294;GO:0007306;GO:0030099;GO:0030225;GO:0030716;GO:0030727;GO:0042052;GO:0042078;GO:0045639;GO:0045649;GO:0045651;GO:0048134;GO:0048135;GO:0048813;GO:1902107
GO:0030198,0,0,extracellular matrix organization,
GO:0030705,0,0,cytoskeleton-dependent intracellula...,
GO:0032196,0,0,transposition,
GO:0034330,0,0,cell junction organization,
GO:0034641,13,3.77906976744186,cellular nitrogen compound metaboli...,GO:0000737;GO:0006308;GO:0006309;GO:0006418;GO:0006428;GO:0035196;GO:0030422;GO:0031050;GO:0031054;GO:0034660;GO:0043039;GO:0070918
GO:0034655,3,0.872093023255814,nucleobase-containing compound cata...,GO:0000737;GO:0006308;GO:0006309
GO:0040007,0,0,growth,
GO:0040011,2,0.581395348837209,locomotion,GO:0001539;GO:0060285
GO:0042254,1,0.290697674418605,ribosome biogenesis,
GO:0042592,0,0,homeostatic process,
GO:0043473,0,0,pigmentation,
GO:0044281,4,1.16279069767442,small molecule metabolic process,GO:0006418;GO:0006428;GO:0043038;GO:0043039
GO:0044403,0,0,symbiont process,
GO:0048646,11,3.19767441860465,anatomical structure formation invo...,GO:0001838;GO:0001841;GO:0007279;GO:0007294;GO:0007306;GO:0007349;GO:0030727;GO:0072175
GO:0048856,37,10.7558139534884,anatomical structure development,GO:0001838;GO:0001841;GO:0002573;GO:0002761;GO:0002763;GO:0007279;GO:0007294;GO:0007306;GO:0009653;GO:0007349;GO:0007365;GO:0007367;GO:0048646;GO:0014706;GO:0030099;GO:0030225;GO:0030727;GO:0032989;GO:0042052;GO:0042078;GO:0045448;GO:0045639;GO:0045649;GO:0045651;GO:0048134;GO:0048135;GO:0048738;GO:0048813;GO:0060537;GO:0072175;GO:1902107;GO:1903708
GO:0048870,2,0.581395348837209,cell motility,GO:0001539;GO:0060285
GO:0050877,0,0,nervous system process,
GO:0051186,2,0.581395348837209,cofactor metabolic process,GO:0042743;GO:0042744
GO:0051276,0,0,chromosome organization,
GO:0051301,2,0.581395348837209,cell division,GO:0017145;GO:0042078
GO:0051604,2,0.581395348837209,protein maturation,GO:0031638;GO:0097202
GO:0055085,0,0,transmembrane transport,
GO:0061024,0,0,membrane organization,
GO:0065003,2,0.581395348837209,protein-containing complex assembly,GO:0035087;GO:0070922
GO:0071554,0,0,cell wall organization or biogenesi...,
GO:0071941,0,0,nitrogen cycle metabolic process,
GO:0140014,0,0,mitotic nuclear division,
