GOslim,Count,Percent,Term,go_terms
GO:0030198,0,0,extracellular matrix organization,
GO:0030705,1,0.0358937544867193,cytoskeleton-dependent intracellula...,GO:0035735
GO:0032196,0,0,transposition,
GO:0034330,0,0,cell junction organization,
GO:0034641,203,7.28643216080402,cellular nitrogen compound metaboli...,GO:0000375;GO:0000377;GO:0000398;GO:0006268;GO:0006271;GO:0006283;GO:0006355;GO:0006357;GO:0006370;GO:0006397;GO:0006412;GO:0006518;GO:0009301;GO:0009452;GO:0019219;GO:0030174;GO:0030509;GO:0030513;GO:0031554;GO:0031555;GO:0031556;GO:0036260;GO:0042795;GO:0043043;GO:0043603;GO:0043604;GO:0044271;GO:0045292;GO:0045893;GO:0045944;GO:0051091;GO:0051252;GO:0051254;GO:0070920;GO:0098781;GO:1902296;GO:1902319;GO:1902680;GO:1902983;GO:1903506;GO:1903508;GO:1903798;GO:1903799;GO:2001141
GO:0034655,0,0,nucleobase-containing compound cata...,
GO:0040007,9,0.323043790380474,growth,GO:0030447;GO:0036267;GO:0043403;GO:0044182;GO:0060736;GO:0070783
GO:0040011,0,0,locomotion,
GO:0042254,0,0,ribosome biogenesis,
GO:0042592,42,1.50753768844221,homeostatic process,GO:0045454;GO:0006878;GO:0019725;GO:0050801;GO:0046916;GO:0048878;GO:0055065;GO:0055070;GO:0055072;GO:0055076;GO:0055080;GO:0055082;GO:0060586;GO:0098771
GO:0043473,4,0.143575017946877,pigmentation,GO:0045634;GO:0048066;GO:0048070;GO:0050932
GO:0044281,12,0.430725053840632,small molecule metabolic process,GO:0006537;GO:0010566;GO:0019405;GO:0019563;GO:0019588;GO:0019676;GO:0032344;GO:0032346;GO:0032347;GO:0032349;GO:0046174;GO:0097054
GO:0044403,0,0,symbiont process,
GO:0048646,3,0.107681263460158,anatomical structure formation invo...,GO:0001704;GO:0001707;GO:0001841
GO:0048856,93,3.3381191672649,anatomical structure development,GO:0001654;GO:0001704;GO:0001707;GO:0001738;GO:0001841;GO:0001958;GO:0002068;GO:0003323;GO:0007423;GO:0007435;GO:0007517;GO:0010830;GO:0010831;GO:0010975;GO:0014904;GO:0021532;GO:0030225;GO:0030539;GO:0031076;GO:0032330;GO:0032332;GO:0035050;GO:0036342;GO:0042052;GO:0043010;GO:0043403;GO:0045601;GO:0045603;GO:0045649;GO:0045651;GO:0045664;GO:0045992;GO:0048513;GO:0048738;GO:0048741;GO:0048806;GO:0048814;GO:0050767;GO:0050773;GO:0050774;GO:0051155;GO:0051960;GO:0060284;GO:0060736;GO:0060742;GO:0061035;GO:0061036;GO:0061061;GO:0061458;GO:0099151;GO:1900193;GO:1901620;GO:1901621;GO:1903538;GO:2000026
GO:0048870,0,0,cell motility,
GO:0050877,1,0.0358937544867193,nervous system process,GO:0060079
GO:0051186,0,0,cofactor metabolic process,
GO:0051276,15,0.53840631730079,chromosome organization,GO:0006268;GO:0031056;GO:0031058;GO:0031060;GO:0031062;GO:1902275;GO:1905269;GO:2001252
GO:0051301,0,0,cell division,
GO:0051604,1,0.0358937544867193,protein maturation,GO:0097202
GO:0055085,3,0.107681263460158,transmembrane transport,GO:0010828;GO:0035434;GO:0060003
GO:0061024,0,0,membrane organization,
GO:0065003,0,0,protein-containing complex assembly,
GO:0071554,0,0,cell wall organization or biogenesi...,
GO:0071941,0,0,nitrogen cycle metabolic process,
GO:0140014,0,0,mitotic nuclear division,
