GOslim,Count,Percent,Term,go_terms
GO:0008150,276,42.7244582043344,biological_process,GO:0000209;GO:0019941;GO:0000302;GO:0001932;GO:0001959;GO:0001961;GO:0002263;GO:0002274;GO:0002275;GO:0002283;GO:0002366;GO:0002637;GO:0002697;GO:0002699;GO:0002700;GO:0002702;GO:0002703;GO:0002705;GO:0002706;GO:0002708;GO:0002709;GO:0002711;GO:0002718;GO:0002720;GO:0002724;GO:0002726;GO:0002819;GO:0002821;GO:0002822;GO:0002824;GO:0016567;GO:0006284;GO:0006464;GO:0006508;GO:0051603;GO:0006511;GO:0006513;GO:0006919;GO:0007249;GO:0007250;GO:0043066;GO:0070265;GO:0008582;GO:0009056;GO:0009057;GO:0009968;GO:0010171;GO:0010648;GO:0010771;GO:0010803;GO:0010821;GO:0010822;GO:0010941;GO:0010950;GO:0010952;GO:0010977;GO:0042981;GO:0016574;GO:0016579;GO:0018991;GO:0019098;GO:0019220;GO:0019221;GO:0033554;GO:0023057;GO:0030163;GO:0030308;GO:0030516;GO:0030517;GO:0031345;GO:0031399;GO:0031647;GO:0032092;GO:0032388;GO:0032446;GO:0032663;GO:0032743;GO:0032872;GO:0032874;GO:0032879;GO:0032880;GO:0033157;GO:0033209;GO:0033563;GO:0034350;GO:0034351;GO:0034599;GO:0034614;GO:0034976;GO:0036211;GO:0036230;GO:0040013;GO:0042119;GO:0042325;GO:0043067;GO:0043069;GO:0043123;GO:0043280;GO:0043281;GO:0043299;GO:0043312;GO:0043406;GO:0043408;GO:0043409;GO:0043487;GO:0043488;GO:0043496;GO:0043506;GO:0043507;GO:0043632;GO:0044265;GO:0045055;GO:0045665;GO:0045926;GO:0046328;GO:0046330;GO:0048522;GO:0048585;GO:0048640;GO:0048679;GO:0048681;GO:0048686;GO:0048688;GO:0048690;GO:0048692;GO:0048841;GO:0048843;GO:0050771;GO:0050807;GO:0050920;GO:0050922;GO:0051023;GO:0051049;GO:0051091;GO:0051092;GO:0051130;GO:0051174;GO:0051223;GO:0051240;GO:0051271;GO:0051291;GO:0051963;GO:0051965;GO:0052547;GO:0052548;GO:0060548;GO:0060759;GO:0060760;GO:0061387;GO:0070059;GO:0070201;GO:0070206;GO:0070207;GO:0070302;GO:0070304;GO:0070534;GO:0070570;GO:0070571;GO:0070647;GO:0071241;GO:0071550;GO:0071731;GO:0071732;GO:0080134;GO:0080135;GO:0090073;GO:0090087;GO:0090316;GO:0097190;GO:0097193;GO:0097300;GO:1901214;GO:1901215;GO:1901222;GO:1901224;GO:1901565;GO:1901575;GO:1902041;GO:1902042;GO:1902170;GO:1902229;GO:1902230;GO:1902531;GO:1902667;GO:1902668;GO:1903034;GO:1903035;GO:1903214;GO:1903265;GO:1903533;GO:1903719;GO:1903721;GO:1903747;GO:1903749;GO:1903955;GO:1904396;GO:1905489;GO:1905490;GO:1905606;GO:1905608;GO:1905812;GO:1905815;GO:1905868;GO:1905869;GO:2000116;GO:2001020;GO:2001021;GO:2001056;GO:2001233;GO:2001234;GO:2001235;GO:2001236;GO:2001237;GO:2001238;GO:2001242;GO:2001243
GO:0008219,39,6.03715170278638,cell death,GO:0006919;GO:0043066;GO:0070265;GO:0010941;GO:0042981;GO:0034350;GO:0034351;GO:0043067;GO:0043069;GO:0043280;GO:0043281;GO:0060548;GO:0070059;GO:0071550;GO:0097190;GO:0097193;GO:0097300;GO:1901214;GO:1901215;GO:1902041;GO:1902042;GO:1902229;GO:1902230;GO:2001233;GO:2001234;GO:2001235;GO:2001236;GO:2001237;GO:2001238;GO:2001242;GO:2001243
GO:0008283,0,0,cell proliferation,
GO:0009056,27,4.17956656346749,catabolic process,GO:0019941;GO:0051603;GO:0006511;GO:0009057;GO:0030163;GO:0043487;GO:0043488;GO:0043632;GO:0044265;GO:1901565;GO:1901575;GO:1905868;GO:1905869
GO:0009058,2,0.309597523219814,biosynthetic process,GO:0051091;GO:0051092
GO:0009790,0,0,embryo development,
GO:0015031,8,1.23839009287926,protein transport,GO:0033157;GO:0051023;GO:0051223;GO:0090316;GO:1903214;GO:1903533;GO:1903955
GO:0015979,0,0,photosynthesis,
GO:0016192,3,0.464396284829721,vesicle-mediated transport,GO:0043299;GO:0043312;GO:0045055
GO:0019748,0,0,secondary metabolic process,
GO:0021700,0,0,developmental maturation,
GO:0022607,9,1.39318885448916,cellular component assembly,GO:0008582;GO:0051291;GO:0051963;GO:0051965;GO:0070206;GO:0070207;GO:0071550;GO:1905606;GO:1905608
GO:0022618,0,0,ribonucleoprotein complex assembly,
GO:0030154,23,3.56037151702786,cell differentiation,GO:0010771;GO:0010977;GO:0030516;GO:0030517;GO:0033563;GO:0045665;GO:0048679;GO:0048681;GO:0048686;GO:0048688;GO:0048690;GO:0048692;GO:0048841;GO:0048843;GO:0050771;GO:0070570;GO:0070571;GO:1902667;GO:1902668;GO:1905489;GO:1905490;GO:1905812;GO:1905815
GO:0030198,0,0,extracellular matrix organization,
GO:0030705,0,0,cytoskeleton-dependent intracellula...,
GO:0032196,0,0,transposition,
GO:0034330,0,0,cell junction organization,
GO:0034641,7,1.08359133126935,cellular nitrogen compound metaboli...,GO:0006284;GO:0043487;GO:0043488;GO:0051091;GO:0051092;GO:1905868;GO:1905869
GO:0034655,4,0.619195046439629,nucleobase-containing compound cata...,GO:0043487;GO:0043488;GO:1905868;GO:1905869
GO:0040007,13,2.01238390092879,growth,GO:0008582;GO:0030308;GO:0030516;GO:0030517;GO:0045926;GO:0048640;GO:0048686;GO:0048688;GO:0048690;GO:0048692;GO:0048841;GO:0048843;GO:0061387
GO:0040011,12,1.85758513931889,locomotion,GO:0033563;GO:0040013;GO:0048841;GO:0048843;GO:0050920;GO:0050922;GO:1902667;GO:1902668;GO:1905489;GO:1905490;GO:1905812;GO:1905815
GO:0042254,0,0,ribosome biogenesis,
GO:0042592,0,0,homeostatic process,
GO:0043473,0,0,pigmentation,
GO:0044281,0,0,small molecule metabolic process,
GO:0044403,0,0,symbiont process,
GO:0048646,0,0,anatomical structure formation invo...,
GO:0048856,29,4.48916408668731,anatomical structure development,GO:0008582;GO:0010171;GO:0010771;GO:0010977;GO:0030516;GO:0030517;GO:0033563;GO:0045665;GO:0048679;GO:0048681;GO:0048686;GO:0048688;GO:0048690;GO:0048692;GO:0048841;GO:0048843;GO:0050771;GO:0051963;GO:0051965;GO:0070570;GO:0070571;GO:1902667;GO:1902668;GO:1905489;GO:1905490;GO:1905606;GO:1905608;GO:1905812;GO:1905815
GO:0048870,0,0,cell motility,
GO:0050877,0,0,nervous system process,
GO:0051186,0,0,cofactor metabolic process,
GO:0051276,1,0.154798761609907,chromosome organization,GO:0016574
GO:0051301,0,0,cell division,
GO:0051604,0,0,protein maturation,
GO:0055085,0,0,transmembrane transport,
GO:0061024,0,0,membrane organization,
GO:0065003,4,0.619195046439629,protein-containing complex assembly,GO:0051291;GO:0070206;GO:0070207;GO:0071550
GO:0071554,0,0,cell wall organization or biogenesi...,
GO:0071941,0,0,nitrogen cycle metabolic process,
GO:0140014,0,0,mitotic nuclear division,
