GOslim,Count,Percent,Term,go_terms
GO:0043473,0,0,pigmentation,
GO:0044281,1,0.291545189504373,small molecule metabolic process,GO:0006691
GO:0044403,10,2.91545189504373,biological process involved in symbiotic interaction,GO:0051701;GO:0052031;GO:0052063;GO:0052163;GO:0052200;GO:0052553;GO:0052559;GO:0052572;GO:0075136
GO:0048646,2,0.583090379008746,anatomical structure formation involved in morphogenesis,GO:0032288;GO:0032289
GO:0048856,7,2.04081632653061,anatomical structure development,GO:0014005;GO:0032288;GO:0032289;GO:0045687;GO:0048713;GO:0048714;GO:0061515
GO:0048870,0,0,cell motility,
GO:0050877,0,0,nervous system process,
GO:0051276,15,4.3731778425656,chromosome organization,GO:0000733;GO:0031860;GO:0032392;GO:0032508;GO:0034091;GO:0034092;GO:0034182;GO:0034183;GO:0045875;GO:0071103;GO:1904907;GO:1904908
GO:0051301,0,0,cell division,
GO:0051604,0,0,protein maturation,
GO:0055085,1,0.291545189504373,transmembrane transport,GO:0042892
GO:0061024,0,0,membrane organization,
GO:0065003,11,3.2069970845481,protein-containing complex assembly,GO:0030833;GO:0030837;GO:0031333;GO:0032271;GO:0032272;GO:0051693
GO:0071554,0,0,cell wall organization or biogenesis,
GO:0071941,0,0,nitrogen cycle metabolic process,
GO:0140014,4,1.16618075801749,mitotic nuclear division,GO:0034182;GO:0034183;GO:1904907;GO:1904908
