GOslim,Count,Percent,Term,go_terms
GO:0006810,36,2.24578914535246,transport,GO:0010880;GO:0010881;GO:0022898;GO:0032239;GO:0032412;GO:0034762;GO:0034765;GO:0043268;GO:0043269;GO:0044070;GO:0051279;GO:0060306;GO:0060307;GO:0070296;GO:0070926;GO:0090279;GO:0099623;GO:1901016;GO:1901018;GO:1901019;GO:1901021;GO:1901379;GO:1901381;GO:1903169;GO:1903959;GO:1904427;GO:2001259
GO:0006913,0,0,nucleocytoplasmic transport,
GO:0006914,0,0,autophagy,
GO:0006950,54,3.3686837180287,response to stress,GO:0000302;GO:0000706;GO:0000729;GO:0006301;GO:0006979;GO:0007257;GO:0031573;GO:0032872;GO:0032874;GO:0034599;GO:0034614;GO:0042542;GO:0044773;GO:0046328;GO:0046330;GO:0051409;GO:0070301;GO:0070302;GO:0070304;GO:0070914;GO:1900407;GO:1900409;GO:1901031;GO:1901033;GO:1902882;GO:1902884;GO:1903201;GO:1903205;GO:1903209;GO:1905206
GO:0007005,1,0.0623830318153462,mitochondrion organization,GO:0008637
GO:0007009,1,0.0623830318153462,plasma membrane organization,GO:0033292
GO:0007010,0,0,cytoskeleton organization,
GO:0007034,0,0,vacuolar transport,
GO:0007049,57,3.55583281347473,cell cycle,GO:0000070;GO:0000706;GO:0000819;GO:0007346;GO:0010520;GO:0010564;GO:0010946;GO:0010947;GO:0010948;GO:0031573;GO:0033262;GO:0040020;GO:0044773;GO:0044774;GO:0045128;GO:0045132;GO:0045786;GO:0045835;GO:0045930;GO:0051445;GO:0051447;GO:0051726;GO:0060631;GO:0098813;GO:1901987;GO:1901988;GO:1901990;GO:1901991;GO:1902298;GO:1902806;GO:1902807;GO:1903221;GO:1903463;GO:1990426;GO:1990505;GO:2000045;GO:2000134
GO:0007059,4,0.249532127261385,chromosome segregation,GO:0000070;GO:0000819;GO:0045132;GO:0098813
GO:0007155,0,0,cell adhesion,
GO:0007165,73,4.55396132252027,signal transduction,GO:0000165;GO:0000187;GO:0001959;GO:0001961;GO:0007257;GO:0009968;GO:0010803;GO:0010881;GO:0010882;GO:0032872;GO:0032874;GO:0043122;GO:0043123;GO:0043124;GO:0043406;GO:0043410;GO:0043507;GO:0046328;GO:0046330;GO:0070302;GO:0070304;GO:0097190;GO:0097191;GO:0097527;GO:1901099;GO:1902532;GO:1903265;GO:2001233;GO:2001234;GO:2001235;GO:2001236;GO:2001237;GO:2001238;GO:2001239;GO:2001240
GO:0007267,5,0.311915159076731,cell-cell signaling,GO:0086014;GO:0086015;GO:0086046;GO:0098907;GO:0098910
GO:0007568,2,0.124766063630692,aging,
GO:0008150,750,46.7872738615097,biological_process,GO:0000019;GO:0000070;GO:0000096;GO:0000165;GO:0000187;GO:0000302;GO:0000706;GO:0000722;GO:0000729;GO:0000819;GO:0001171;GO:0001678;GO:0001817;GO:0001819;GO:0001959;GO:0001961;GO:0002027;GO:0002761;GO:0002763;GO:0003254;GO:0003279;GO:0003283;GO:0006265;GO:0006301;GO:0006312;GO:0006355;GO:0006417;GO:0006534;GO:0006536;GO:0006749;GO:0006750;GO:0006942;GO:0006979;GO:0007257;GO:0007346;GO:0007565;GO:0007568;GO:0008637;GO:0009069;GO:0009410;GO:0009889;GO:0009890;GO:0009892;GO:0009968;GO:0010035;GO:0010468;GO:0010520;GO:0010556;GO:0010557;GO:0010558;GO:0010564;GO:0010605;GO:0010608;GO:0010629;GO:0010648;GO:0010803;GO:0010880;GO:0010881;GO:0010882;GO:0010939;GO:0010940;GO:0010946;GO:0010947;GO:0010948;GO:0014823;GO:0016202;GO:0018105;GO:0018209;GO:0019184;GO:0019219;GO:0019222;GO:0019852;GO:0022616;GO:0022898;GO:0023057;GO:0030913;GO:0031297;GO:0031323;GO:0031324;GO:0031326;GO:0031327;GO:0031573;GO:0031860;GO:0032147;GO:0032199;GO:0032239;GO:0032354;GO:0032409;GO:0032412;GO:0032501;GO:0032677;GO:0032680;GO:0032757;GO:0032760;GO:0032869;GO:0032872;GO:0032874;GO:0033262;GO:0033292;GO:0033674;GO:0034097;GO:0034248;GO:0034394;GO:0034599;GO:0034612;GO:0034614;GO:0034698;GO:0034762;GO:0034765;GO:0035637;GO:0035728;GO:0035729;GO:0035914;GO:0036289;GO:0036309;GO:0036371;GO:0040020;GO:0042391;GO:0042398;GO:0042542;GO:0042752;GO:0042754;GO:0042981;GO:0043007;GO:0043065;GO:0043066;GO:0043067;GO:0043068;GO:0043069;GO:0043122;GO:0043123;GO:0043124;GO:0043268;GO:0043269;GO:0043405;GO:0043406;GO:0043410;GO:0043506;GO:0043507;GO:0043570;GO:0044070;GO:0044257;GO:0044271;GO:0044344;GO:0044703;GO:0044706;GO:0044752;GO:0044773;GO:0044774;GO:0045128;GO:0045132;GO:0045637;GO:0045639;GO:0045649;GO:0045651;GO:0045786;GO:0045835;GO:0045843;GO:0045860;GO:0045892;GO:0045893;GO:0045926;GO:0045930;GO:0045934;GO:0045944;GO:0046328;GO:0046330;GO:0046620;GO:0046621;GO:0046685;GO:0046686;GO:0046777;GO:0048519;GO:0048523;GO:0048634;GO:0048635;GO:0048638;GO:0048640;GO:0051090;GO:0051091;GO:0051092;GO:0051171;GO:0051172;GO:0051252;GO:0051253;GO:0051254;GO:0051260;GO:0051279;GO:0051291;GO:0051409;GO:0051445;GO:0051447;GO:0051597;GO:0051704;GO:0051726;GO:0051784;GO:0051899;GO:0051900;GO:0055021;GO:0055022;GO:0055024;GO:0055026;GO:0055117;GO:0060043;GO:0060044;GO:0060147;GO:0060148;GO:0060255;GO:0060306;GO:0060307;GO:0060420;GO:0060544;GO:0060545;GO:0060548;GO:0060631;GO:0060759;GO:0060760;GO:0060964;GO:0060966;GO:0060968;GO:0061117;GO:0061337;GO:0070227;GO:0070231;GO:0070265;GO:0070266;GO:0070296;GO:0070301;GO:0070302;GO:0070304;GO:0070555;GO:0070848;GO:0070914;GO:0070920;GO:0070926;GO:0070972;GO:0071139;GO:0071140;GO:0071214;GO:0071230;GO:0071260;GO:0071310;GO:0071322;GO:0071326;GO:0071331;GO:0071333;GO:0071345;GO:0071356;GO:0071363;GO:0071371;GO:0071372;GO:0071774;GO:0071887;GO:0071900;GO:0071902;GO:0080090;GO:0086001;GO:0086002;GO:0086004;GO:0086005;GO:0086010;GO:0086012;GO:0086014;GO:0086015;GO:0086046;GO:0086065;GO:0086066;GO:0086070;GO:0086091;GO:0090279;GO:0097066;GO:0097067;GO:0097068;GO:0097069;GO:0097190;GO:0097191;GO:0097300;GO:0097343;GO:0097435;GO:0097527;GO:0098813;GO:0098900;GO:0098901;GO:0098907;GO:0098910;GO:0099623;GO:1900407;GO:1900409;GO:1901016;GO:1901018;GO:1901019;GO:1901021;GO:1901026;GO:1901031;GO:1901033;GO:1901099;GO:1901379;GO:1901381;GO:1901700;GO:1901701;GO:1901861;GO:1901862;GO:1901987;GO:1901988;GO:1901990;GO:1901991;GO:1902105;GO:1902107;GO:1902298;GO:1902532;GO:1902679;GO:1902680;GO:1902806;GO:1902807;GO:1902882;GO:1902884;GO:1903115;GO:1903169;GO:1903201;GO:1903205;GO:1903209;GO:1903221;GO:1903265;GO:1903463;GO:1903506;GO:1903507;GO:1903508;GO:1903555;GO:1903557;GO:1903706;GO:1903708;GO:1903779;GO:1903798;GO:1903800;GO:1903959;GO:1904386;GO:1904387;GO:1904427;GO:1905206;GO:1990000;GO:1990426;GO:1990505;GO:2000045;GO:2000112;GO:2000113;GO:2000134;GO:2000242;GO:2000377;GO:2000489;GO:2000490;GO:2000637;GO:2001141;GO:2001233;GO:2001234;GO:2001235;GO:2001236;GO:2001237;GO:2001238;GO:2001239;GO:2001240;GO:2001259
GO:0008219,76,4.74111041796631,cell death,GO:0008637;GO:0010939;GO:0010940;GO:0042981;GO:0043065;GO:0043066;GO:0043067;GO:0043068;GO:0043069;GO:0060544;GO:0060545;GO:0060548;GO:0070227;GO:0070231;GO:0070265;GO:0070266;GO:0071887;GO:0097190;GO:0097191;GO:0097300;GO:0097527;GO:1901026;GO:1903201;GO:1903205;GO:1903209;GO:1905206;GO:2001233;GO:2001234;GO:2001235;GO:2001236;GO:2001237;GO:2001238;GO:2001239;GO:2001240
GO:0008283,4,0.249532127261385,cell population proliferation,GO:0060043;GO:0060044
GO:0009056,2,0.124766063630692,catabolic process,GO:0044257
GO:0009058,119,7.4235807860262,biosynthetic process,GO:0001171;GO:0006355;GO:0006417;GO:0006750;GO:0009889;GO:0009890;GO:0010556;GO:0010557;GO:0010558;GO:0019184;GO:0031297;GO:0031326;GO:0031327;GO:0032199;GO:0033262;GO:0042398;GO:0044271;GO:0045892;GO:0045893;GO:0045944;GO:0051090;GO:0051091;GO:0051092;GO:1902298;GO:1902679;GO:1902680;GO:1903221;GO:1903463;GO:1903506;GO:1903507;GO:1903508;GO:1990426;GO:1990505;GO:2000112;GO:2000113;GO:2001141
GO:0009790,0,0,embryo development,
GO:0015031,0,0,protein transport,
GO:0015979,0,0,photosynthesis,
GO:0016192,0,0,vesicle-mediated transport,
GO:0019748,0,0,secondary metabolic process,
GO:0021700,0,0,developmental maturation,
GO:0022607,9,0.561447286338116,cellular component assembly,GO:0030913;GO:0051260;GO:0051291;GO:0097343;GO:1901026
GO:0022618,0,0,ribonucleoprotein complex assembly,
GO:0030154,18,1.12289457267623,cell differentiation,GO:0002761;GO:0002763;GO:0033292;GO:0035914;GO:0045637;GO:0045639;GO:0045649;GO:0045651;GO:1902105;GO:1902107
GO:0030198,0,0,extracellular matrix organization,
GO:0030705,0,0,cytoskeleton-dependent intracellular transport,
GO:0032196,1,0.0623830318153462,transposition,GO:0032199
GO:0034330,1,0.0623830318153462,cell junction organization,GO:0030913
GO:0034641,119,7.4235807860262,cellular nitrogen compound metabolic process,GO:0000019;GO:0000706;GO:0000722;GO:0000729;GO:0001171;GO:0006265;GO:0006301;GO:0006312;GO:0006355;GO:0006417;GO:0006749;GO:0006750;GO:0010520;GO:0010946;GO:0010947;GO:0019184;GO:0019219;GO:0022616;GO:0031297;GO:0031860;GO:0032199;GO:0034248;GO:0043007;GO:0043570;GO:0044271;GO:0045128;GO:0045892;GO:0045893;GO:0045934;GO:0045944;GO:0051090;GO:0051091;GO:0051092;GO:0051252;GO:0051253;GO:0051254;GO:0070914;GO:0070920;GO:0071139;GO:0071140;GO:1902298;GO:1902679;GO:1902680;GO:1903221;GO:1903506;GO:1903507;GO:1903508;GO:1903798;GO:1903800;GO:1990426;GO:1990505;GO:2001141
GO:0034655,0,0,nucleobase-containing compound catabolic process,
GO:0040007,22,1.37242669993762,growth,GO:0045926;GO:0046620;GO:0046621;GO:0048638;GO:0048640;GO:0055021;GO:0055022;GO:0060043;GO:0060044;GO:0060420;GO:0061117
GO:0040011,0,0,locomotion,
GO:0042254,0,0,ribosome biogenesis,
GO:0042592,9,0.561447286338116,homeostatic process,GO:0000722;GO:0001678;GO:0003254;GO:0010880;GO:0010881;GO:0031860;GO:0051279;GO:0051900;GO:0071333
GO:0043473,0,0,pigmentation,
GO:0044281,5,0.311915159076731,small molecule metabolic process,GO:0000096;GO:0006534;GO:0006536;GO:0009069;GO:0019852
GO:0044403,0,0,biological process involved in symbiotic interaction,
GO:0048646,1,0.0623830318153462,anatomical structure formation involved in morphogenesis,GO:0030913
GO:0048856,53,3.30630068621335,anatomical structure development,GO:0002761;GO:0002763;GO:0003279;GO:0003283;GO:0016202;GO:0030913;GO:0033292;GO:0035914;GO:0045637;GO:0045639;GO:0045649;GO:0045651;GO:0045843;GO:0048634;GO:0048635;GO:0055021;GO:0055022;GO:0055024;GO:0055026;GO:0060043;GO:0060044;GO:0060420;GO:0061117;GO:1901861;GO:1901862;GO:1902105;GO:1902107;GO:1903706;GO:1903708
GO:0048870,0,0,cell motility,
GO:0050877,0,0,nervous system process,
GO:0051276,7,0.436681222707424,chromosome organization,GO:0000070;GO:0000722;GO:0000819;GO:0006265;GO:0031860;GO:0043007;GO:0043570
GO:0051301,0,0,cell division,
GO:0051604,0,0,protein maturation,
GO:0055085,27,1.68434185901435,transmembrane transport,GO:0010880;GO:0010881;GO:0022898;GO:0032412;GO:0034762;GO:0034765;GO:0051279;GO:0060306;GO:0060307;GO:0070926;GO:0099623;GO:1901016;GO:1901018;GO:1901019;GO:1901021;GO:1901379;GO:1901381;GO:1903169;GO:1903959;GO:1904427;GO:2001259
GO:0061024,1,0.0623830318153462,membrane organization,GO:0033292
GO:0065003,8,0.49906425452277,protein-containing complex assembly,GO:0051260;GO:0051291;GO:0097343;GO:1901026
GO:0071554,0,0,cell wall organization or biogenesis,
GO:0071941,0,0,nitrogen cycle metabolic process,
GO:0140014,1,0.0623830318153462,mitotic nuclear division,GO:0000070
