GOslim,Count,Percent,Term,go_terms
GO:0006412,0,0,translation,
GO:0006457,0,0,protein folding,
GO:0006464,2,0.103199174406605,cellular protein modification process,GO:0010799;GO:0010800
GO:0006520,0,0,cellular amino acid metabolic process,
GO:0006605,2,0.103199174406605,protein targeting,GO:1903214;GO:1903955
GO:0006629,3,0.154798761609907,lipid metabolic process,GO:0008207;GO:0019218;GO:0042448
GO:0006790,1,0.0515995872033024,sulfur compound metabolic process,GO:0019530
GO:0006810,35,1.80598555211558,transport,GO:0000041;GO:0006812;GO:0006816;GO:0006828;GO:0007589;GO:0007595;GO:0030001;GO:0034220;GO:0055085;GO:0070588;GO:0098655;GO:0098660;GO:0098662;GO:1903214;GO:1903955
GO:0006913,0,0,nucleocytoplasmic transport,
GO:0006914,1,0.0515995872033024,autophagy,GO:1903146
GO:0006950,26,1.34158926728586,response to stress,GO:0000012;GO:0002213;GO:0002230;GO:0002526;GO:0002715;GO:0002717;GO:0006953;GO:0032872;GO:0032873;GO:0034341;GO:0042269;GO:0045954;GO:0046328;GO:0046329;GO:0050691;GO:0060330;GO:0060333;GO:0060334;GO:0060337;GO:0070302;GO:0070303;GO:0071346
GO:0007005,3,0.154798761609907,mitochondrion organization,GO:1903146;GO:1903214;GO:1903955
GO:0007009,0,0,plasma membrane organization,
GO:0007010,0,0,cytoskeleton organization,
GO:0007034,0,0,vacuolar transport,
GO:0007049,7,0.361197110423117,cell cycle,GO:0016330;GO:0045787;GO:0045931;GO:1900087;GO:1902808
GO:0007059,0,0,chromosome segregation,
GO:0007155,13,0.670794633642931,cell adhesion,GO:0007160;GO:0022407;GO:0031589;GO:0042102;GO:0042104;GO:0045582;GO:0045588;GO:0046645;GO:2000047;GO:2000048
GO:0007165,44,2.2703818369453,signal transduction,GO:0007166;GO:0007219;GO:0007221;GO:0007223;GO:0007259;GO:0009966;GO:0010469;GO:0016055;GO:0032872;GO:0032873;GO:0033209;GO:0038113;GO:0038114;GO:0046328;GO:0046329;GO:0060071;GO:0060333;GO:0060334;GO:0060337;GO:0060397;GO:0070102;GO:0070106;GO:0070302;GO:0070303;GO:0070757;GO:0097696;GO:1904886;GO:1905114
GO:0007267,10,0.515995872033024,cell-cell signaling,GO:0007223;GO:0016055;GO:0045168;GO:0046331;GO:0060071;GO:0198738;GO:1904886;GO:1905114
GO:0007568,0,0,aging,
GO:0008150,814,42.0020639834881,biological_process,GO:0000012;GO:0000041;GO:0000122;GO:0000184;GO:0000578;GO:0000737;GO:0001525;GO:0001553;GO:0001654;GO:0001708;GO:0001709;GO:0001745;GO:0001751;GO:0001752;GO:0001754;GO:0001776;GO:0001779;GO:0001819;GO:0001894;GO:0001910;GO:0001912;GO:0001937;GO:0002009;GO:0002052;GO:0002053;GO:0002066;GO:0002213;GO:0002230;GO:0002237;GO:0002260;GO:0002521;GO:0002526;GO:0002682;GO:0002683;GO:0002684;GO:0002697;GO:0002699;GO:0002703;GO:0002705;GO:0002706;GO:0002708;GO:0002711;GO:0002715;GO:0002717;GO:0002720;GO:0002724;GO:0002726;GO:0003006;GO:0003127;GO:0003339;GO:0003340;GO:0006110;GO:0006308;GO:0006309;GO:0006357;GO:0006401;GO:0006812;GO:0006816;GO:0006828;GO:0006874;GO:0006875;GO:0006953;GO:0007160;GO:0007166;GO:0007219;GO:0007221;GO:0007223;GO:0007259;GO:0007293;GO:0007297;GO:0007298;GO:0007309;GO:0007314;GO:0007338;GO:0007389;GO:0007391;GO:0007398;GO:0007400;GO:0007403;GO:0007405;GO:0007419;GO:0007422;GO:0007423;GO:0007440;GO:0007444;GO:0007446;GO:0007447;GO:0007449;GO:0007450;GO:0007451;GO:0007455;GO:0007460;GO:0007464;GO:0007473;GO:0007474;GO:0007476;GO:0007478;GO:0007498;GO:0007519;GO:0007521;GO:0007548;GO:0007560;GO:0007565;GO:0007589;GO:0007595;GO:0007616;GO:0008015;GO:0008045;GO:0008207;GO:0008219;GO:0008284;GO:0008347;GO:0008356;GO:0008407;GO:0008587;GO:0008595;GO:0009566;GO:0009605;GO:0009607;GO:0009608;GO:0009612;GO:0009726;GO:0009798;GO:0009891;GO:0009893;GO:0009894;GO:0009948;GO:0009950;GO:0009954;GO:0009966;GO:0010001;GO:0010453;GO:0010463;GO:0010464;GO:0010469;GO:0010557;GO:0010558;GO:0010604;GO:0010623;GO:0010628;GO:0010629;GO:0010669;GO:0010720;GO:0010721;GO:0010742;GO:0010799;GO:0010800;GO:0012501;GO:0014019;GO:0016055;GO:0016330;GO:0016331;GO:0016333;GO:0016348;GO:0016360;GO:0019218;GO:0019439;GO:0019530;GO:0019694;GO:0019915;GO:0022407;GO:0022414;GO:0022416;GO:0022602;GO:0022603;GO:0030001;GO:0030098;GO:0030101;GO:0030154;GO:0030182;GO:0030217;GO:0030707;GO:0030708;GO:0030713;GO:0030718;GO:0030720;GO:0030857;GO:0030900;GO:0031077;GO:0031324;GO:0031325;GO:0031328;GO:0031341;GO:0031343;GO:0031589;GO:0032481;GO:0032649;GO:0032663;GO:0032727;GO:0032729;GO:0032731;GO:0032732;GO:0032743;GO:0032760;GO:0032814;GO:0032816;GO:0032817;GO:0032819;GO:0032823;GO:0032825;GO:0032872;GO:0032873;GO:0032946;GO:0033077;GO:0033209;GO:0034220;GO:0034341;GO:0034655;GO:0035112;GO:0035114;GO:0035120;GO:0035126;GO:0035153;GO:0035161;GO:0035162;GO:0035163;GO:0035165;GO:0035166;GO:0035167;GO:0035168;GO:0035171;GO:0035172;GO:0035203;GO:0035204;GO:0035214;GO:0035222;GO:0035265;GO:0035285;GO:0035295;GO:0035456;GO:0035458;GO:0036011;GO:0036099;GO:0036335;GO:0038113;GO:0038114;GO:0040008;GO:0040018;GO:0042051;GO:0042067;GO:0042102;GO:0042104;GO:0042110;GO:0042127;GO:0042129;GO:0042157;GO:0042180;GO:0042269;GO:0042386;GO:0042387;GO:0042448;GO:0042461;GO:0042462;GO:0042478;GO:0042480;GO:0042592;GO:0042659;GO:0042676;GO:0042686;GO:0042688;GO:0042689;GO:0042691;GO:0042706;GO:0043029;GO:0043207;GO:0043470;GO:0043525;GO:0043696;GO:0043697;GO:0044270;GO:0044703;GO:0044706;GO:0045136;GO:0045165;GO:0045168;GO:0045314;GO:0045316;GO:0045321;GO:0045463;GO:0045466;GO:0045577;GO:0045579;GO:0045580;GO:0045582;GO:0045586;GO:0045588;GO:0045595;GO:0045596;GO:0045597;GO:0045610;GO:0045611;GO:0045612;GO:0045613;GO:0045614;GO:0045621;GO:0045638;GO:0045639;GO:0045646;GO:0045647;GO:0045648;GO:0045664;GO:0045665;GO:0045773;GO:0045787;GO:0045892;GO:0045893;GO:0045927;GO:0045931;GO:0045934;GO:0045935;GO:0045944;GO:0045954;GO:0046006;GO:0046328;GO:0046329;GO:0046331;GO:0046530;GO:0046532;GO:0046533;GO:0046543;GO:0046544;GO:0046552;GO:0046643;GO:0046645;GO:0046649;GO:0046666;GO:0046667;GO:0046700;GO:0046719;GO:0046725;GO:0046843;GO:0048052;GO:0048138;GO:0048139;GO:0048190;GO:0048477;GO:0048525;GO:0048534;GO:0048537;GO:0048541;GO:0048542;GO:0048563;GO:0048568;GO:0048569;GO:0048580;GO:0048581;GO:0048592;GO:0048596;GO:0048638;GO:0048639;GO:0048646;GO:0048660;GO:0048661;GO:0048663;GO:0048732;GO:0048749;GO:0048803;GO:0048805;GO:0048808;GO:0048844;GO:0048859;GO:0048864;GO:0048867;GO:0048869;GO:0048872;GO:0048878;GO:0050671;GO:0050691;GO:0050767;GO:0050768;GO:0050769;GO:0050774;GO:0050778;GO:0050793;GO:0050871;GO:0051093;GO:0051172;GO:0051173;GO:0051239;GO:0051240;GO:0051241;GO:0051252;GO:0051253;GO:0051254;GO:0051290;GO:0051480;GO:0051591;GO:0051674;GO:0051716;GO:0051769;GO:0051770;GO:0051890;GO:0051960;GO:0051961;GO:0055074;GO:0055085;GO:0060061;GO:0060071;GO:0060249;GO:0060250;GO:0060284;GO:0060288;GO:0060289;GO:0060330;GO:0060333;GO:0060334;GO:0060337;GO:0060397;GO:0060429;GO:0060561;GO:0060571;GO:0060582;GO:0060670;GO:0060674;GO:0060706;GO:0060715;GO:0060716;GO:0060718;GO:0061005;GO:0061013;GO:0061326;GO:0061331;GO:0061351;GO:0061382;GO:0065008;GO:0070102;GO:0070106;GO:0070302;GO:0070303;GO:0070588;GO:0070665;GO:0070669;GO:0070670;GO:0070672;GO:0070757;GO:0070849;GO:0071346;GO:0071364;GO:0072091;GO:0072104;GO:0072111;GO:0072135;GO:0072136;GO:0072161;GO:0072162;GO:0072182;GO:0072183;GO:0072202;GO:0072203;GO:0072215;GO:0072217;GO:0072307;GO:0072308;GO:0072503;GO:0072507;GO:0090077;GO:0090185;GO:0090596;GO:0090598;GO:0097150;GO:0097529;GO:0097531;GO:0097696;GO:0098655;GO:0098660;GO:0098662;GO:0198738;GO:1900087;GO:1901361;GO:1901382;GO:1902369;GO:1902373;GO:1902630;GO:1902679;GO:1902680;GO:1902692;GO:1902742;GO:1902808;GO:1903146;GO:1903214;GO:1903312;GO:1903507;GO:1903508;GO:1903557;GO:1903578;GO:1903706;GO:1903707;GO:1903747;GO:1903749;GO:1903955;GO:1904886;GO:1905114;GO:1905207;GO:1905330;GO:1905331;GO:2000026;GO:2000027;GO:2000035;GO:2000043;GO:2000047;GO:2000048;GO:2000113;GO:2000171;GO:2000179;GO:2000622;GO:2000623;GO:2000648;GO:2000696;GO:2000697;GO:2000736;GO:2000810;GO:2001012;GO:2001013
GO:0008219,13,0.670794633642931,cell death,GO:0006309;GO:0010623;GO:0012501;GO:0043525;GO:0046666;GO:0046667;GO:0060561;GO:1902742
GO:0008283,43,2.218782249742,cell population proliferation,GO:0001937;GO:0002052;GO:0002053;GO:0007405;GO:0008284;GO:0010463;GO:0010464;GO:0032817;GO:0032819;GO:0032946;GO:0035172;GO:0042102;GO:0042104;GO:0042127;GO:0042129;GO:0046006;GO:0048660;GO:0048661;GO:0050671;GO:0061331;GO:0061351;GO:0070665;GO:0072091;GO:0072111;GO:0072135;GO:0072136;GO:0072203;GO:1901382;GO:1902692;GO:2000179;GO:2000648;GO:2001013
GO:0009056,27,1.39318885448916,catabolic process,GO:0000184;GO:0000737;GO:0006110;GO:0006308;GO:0006309;GO:0006401;GO:0009894;GO:0019439;GO:0034655;GO:0043470;GO:0044270;GO:0046700;GO:0061013;GO:1901361;GO:1902369;GO:1902373;GO:1903146;GO:2000622;GO:2000623
GO:0009058,53,2.73477812177503,biosynthetic process,GO:0000122;GO:0006357;GO:0007221;GO:0009891;GO:0010557;GO:0010558;GO:0031328;GO:0045892;GO:0045893;GO:0045944;GO:0051769;GO:0051770;GO:1902679;GO:1902680;GO:1903507;GO:1903508;GO:2000113
GO:0009790,16,0.825593395252838,embryo development,GO:0000578;GO:0007314;GO:0007391;GO:0008595;GO:0016331;GO:0035162;GO:0035163;GO:0035165;GO:0048568;GO:0048596;GO:0060670;GO:0060706;GO:0060715;GO:0060716;GO:0061331
GO:0015031,2,0.103199174406605,protein transport,GO:1903214;GO:1903955
GO:0015979,0,0,photosynthesis,
GO:0016192,0,0,vesicle-mediated transport,
GO:0019748,0,0,secondary metabolic process,
GO:0021700,2,0.103199174406605,developmental maturation,GO:0007309;GO:0007314
GO:0022607,3,0.154798761609907,cellular component assembly,GO:0046843;GO:0051290;GO:2000810
GO:0022618,0,0,ribonucleoprotein complex assembly,
GO:0030154,168,8.6687306501548,cell differentiation,GO:0001708;GO:0001709;GO:0001751;GO:0001752;GO:0001754;GO:0001779;GO:0002052;GO:0002066;GO:0002521;GO:0003339;GO:0003340;GO:0007293;GO:0007297;GO:0007298;GO:0007309;GO:0007314;GO:0007400;GO:0007403;GO:0007405;GO:0007460;GO:0007464;GO:0007521;GO:0008045;GO:0008347;GO:0010001;GO:0010453;GO:0010623;GO:0010720;GO:0010721;GO:0010742;GO:0014019;GO:0016360;GO:0030098;GO:0030182;GO:0030217;GO:0030707;GO:0030708;GO:0030713;GO:0030720;GO:0030857;GO:0032823;GO:0032825;GO:0033077;GO:0035153;GO:0035163;GO:0035165;GO:0035168;GO:0035171;GO:0035203;GO:0035204;GO:0042051;GO:0042386;GO:0042387;GO:0042461;GO:0042462;GO:0042478;GO:0042480;GO:0042659;GO:0042676;GO:0042686;GO:0042688;GO:0042689;GO:0042691;GO:0042706;GO:0045165;GO:0045168;GO:0045314;GO:0045316;GO:0045463;GO:0045466;GO:0045577;GO:0045579;GO:0045580;GO:0045582;GO:0045586;GO:0045588;GO:0045595;GO:0045596;GO:0045597;GO:0045610;GO:0045611;GO:0045612;GO:0045613;GO:0045614;GO:0045621;GO:0045638;GO:0045639;GO:0045646;GO:0045647;GO:0045648;GO:0045664;GO:0045665;GO:0045773;GO:0046331;GO:0046530;GO:0046532;GO:0046533;GO:0046552;GO:0046666;GO:0046667;GO:0046843;GO:0048052;GO:0048477;GO:0048663;GO:0048864;GO:0048867;GO:0050767;GO:0050768;GO:0050769;GO:0050774;GO:0051890;GO:0060284;GO:0060582;GO:0060706;GO:0060715;GO:0060718;GO:0061005;GO:0061382;GO:0072161;GO:0072162;GO:0072182;GO:0072183;GO:0072202;GO:0072307;GO:0072308;GO:0090077;GO:1902692;GO:1905207;GO:2000043;GO:2000171;GO:2000696;GO:2000697;GO:2000736;GO:2001012
GO:0030198,0,0,extracellular matrix organization,
GO:0030705,0,0,cytoskeleton-dependent intracellular transport,
GO:0032196,0,0,transposition,
GO:0034330,1,0.0515995872033024,cell junction organization,GO:2000810
GO:0034641,73,3.76676986584107,cellular nitrogen compound metabolic process,GO:0000012;GO:0000122;GO:0000184;GO:0000737;GO:0006110;GO:0006308;GO:0006309;GO:0006357;GO:0006401;GO:0007221;GO:0034655;GO:0044270;GO:0045892;GO:0045893;GO:0045934;GO:0045935;GO:0045944;GO:0051252;GO:0051253;GO:0051254;GO:0061013;GO:1902369;GO:1902373;GO:1902679;GO:1902680;GO:1903312;GO:1903507;GO:1903508;GO:2000622;GO:2000623
GO:0034655,13,0.670794633642931,nucleobase-containing compound catabolic process,GO:0000184;GO:0000737;GO:0006308;GO:0006309;GO:0006401;GO:0061013;GO:1902369;GO:1902373;GO:2000622;GO:2000623
GO:0040007,13,0.670794633642931,growth,GO:0007446;GO:0035265;GO:0040008;GO:0040018;GO:0045773;GO:0045927;GO:0048638;GO:0048639
GO:0040011,6,0.309597523219814,locomotion,GO:0007297;GO:0007298;GO:0008045;GO:0008347;GO:0097529;GO:0097531
GO:0042254,0,0,ribosome biogenesis,
GO:0042592,42,2.1671826625387,homeostatic process,GO:0001776;GO:0001894;GO:0002260;GO:0006874;GO:0006875;GO:0010669;GO:0036335;GO:0043029;GO:0045646;GO:0045647;GO:0045648;GO:0046719;GO:0046725;GO:0048872;GO:0048878;GO:0051480;GO:0055074;GO:0060249;GO:0060250;GO:0060289;GO:0072503;GO:0072507
GO:0043473,0,0,pigmentation,
GO:0044281,4,0.206398348813209,small molecule metabolic process,GO:0006110;GO:0019530;GO:0042180;GO:0042448
GO:0044403,3,0.154798761609907,biological process involved in symbiotic interaction,GO:0046719;GO:0046725;GO:0048525
GO:0048646,14,0.722394220846233,anatomical structure formation involved in morphogenesis,GO:0001525;GO:0007293;GO:0016360;GO:0030708;GO:0030720;GO:0046843;GO:0048859;GO:0060061;GO:0060288;GO:0072104
GO:0048856,277,14.2930856553148,anatomical structure development,GO:0000578;GO:0001525;GO:0001553;GO:0001654;GO:0001745;GO:0001751;GO:0001752;GO:0001754;GO:0001779;GO:0002009;GO:0002052;GO:0002066;GO:0002521;GO:0003127;GO:0003339;GO:0003340;GO:0007293;GO:0007297;GO:0007298;GO:0007309;GO:0007314;GO:0007389;GO:0007391;GO:0007398;GO:0007400;GO:0007403;GO:0007405;GO:0007419;GO:0007422;GO:0007423;GO:0007440;GO:0007444;GO:0007446;GO:0007447;GO:0007449;GO:0007450;GO:0007451;GO:0007455;GO:0007460;GO:0007464;GO:0007473;GO:0007474;GO:0007476;GO:0007478;GO:0007498;GO:0007519;GO:0007521;GO:0007560;GO:0007595;GO:0008045;GO:0008347;GO:0008407;GO:0008587;GO:0008595;GO:0009798;GO:0009948;GO:0009950;GO:0009954;GO:0010001;GO:0010623;GO:0010720;GO:0010721;GO:0014019;GO:0016330;GO:0016331;GO:0016333;GO:0016348;GO:0016360;GO:0022416;GO:0022603;GO:0030098;GO:0030182;GO:0030217;GO:0030707;GO:0030708;GO:0030713;GO:0030720;GO:0030857;GO:0030900;GO:0031077;GO:0032823;GO:0032825;GO:0033077;GO:0035112;GO:0035114;GO:0035120;GO:0035126;GO:0035153;GO:0035161;GO:0035162;GO:0035163;GO:0035165;GO:0035166;GO:0035167;GO:0035168;GO:0035171;GO:0035203;GO:0035204;GO:0035214;GO:0035222;GO:0035285;GO:0035295;GO:0036011;GO:0042051;GO:0042067;GO:0042461;GO:0042462;GO:0042478;GO:0042480;GO:0042676;GO:0042686;GO:0042706;GO:0045314;GO:0045316;GO:0045463;GO:0045466;GO:0045577;GO:0045579;GO:0045580;GO:0045582;GO:0045586;GO:0045588;GO:0045621;GO:0045638;GO:0045639;GO:0045646;GO:0045647;GO:0045648;GO:0045664;GO:0045665;GO:0045773;GO:0046530;GO:0046532;GO:0046533;GO:0046544;GO:0046552;GO:0046666;GO:0046667;GO:0046843;GO:0048052;GO:0048138;GO:0048139;GO:0048190;GO:0048477;GO:0048534;GO:0048537;GO:0048541;GO:0048542;GO:0048563;GO:0048568;GO:0048569;GO:0048580;GO:0048581;GO:0048592;GO:0048596;GO:0048646;GO:0048663;GO:0048732;GO:0048749;GO:0048803;GO:0048805;GO:0048808;GO:0048844;GO:0048859;GO:0048864;GO:0050767;GO:0050768;GO:0050769;GO:0050774;GO:0051890;GO:0051960;GO:0051961;GO:0060061;GO:0060071;GO:0060284;GO:0060288;GO:0060289;GO:0060429;GO:0060561;GO:0060571;GO:0060582;GO:0060670;GO:0060674;GO:0060706;GO:0060715;GO:0060716;GO:0060718;GO:0061005;GO:0061326;GO:0061331;GO:0061382;GO:0072104;GO:0072111;GO:0072135;GO:0072136;GO:0072161;GO:0072162;GO:0072182;GO:0072183;GO:0072202;GO:0072203;GO:0072215;GO:0072217;GO:0072307;GO:0072308;GO:0090185;GO:0090596;GO:0090598;GO:1902692;GO:1902742;GO:1903706;GO:1903707;GO:1905207;GO:1905330;GO:1905331;GO:2000026;GO:2000027;GO:2000043;GO:2000171;GO:2000696;GO:2000697;GO:2001012;GO:2001013
GO:0048870,5,0.257997936016512,cell motility,GO:0007297;GO:0007298;GO:0008347;GO:0097529;GO:0097531
GO:0050877,1,0.0515995872033024,nervous system process,GO:0007616
GO:0051276,0,0,chromosome organization,
GO:0051301,2,0.103199174406605,cell division,GO:0008356;GO:2000035
GO:0051604,0,0,protein maturation,
GO:0055085,18,0.928792569659443,transmembrane transport,GO:0034220;GO:0070588;GO:0098655;GO:0098660;GO:0098662
GO:0061024,0,0,membrane organization,
GO:0065003,1,0.0515995872033024,protein-containing complex assembly,GO:0051290
GO:0071554,0,0,cell wall organization or biogenesis,
GO:0071941,0,0,nitrogen cycle metabolic process,
GO:0140014,0,0,mitotic nuclear division,
