GOslim,Count,Percent,Term,go_terms
GO:0008150,1019,57.7664399092971,biological_process,GO:0000028;GO:0008152;GO:0001820;GO:0001836;GO:0001889;GO:0002181;GO:0002639;GO:0002832;GO:0003008;GO:0003073;GO:0003334;GO:0006412;GO:0006518;GO:0006684;GO:0006685;GO:0006807;GO:0006837;GO:0006875;GO:0006878;GO:0006883;GO:0006896;GO:0006978;GO:0006990;GO:0007269;GO:0050877;GO:0007517;GO:0007600;GO:0007601;GO:0050909;GO:0008630;GO:0009058;GO:0009059;GO:0009395;GO:0009566;GO:0009913;GO:0009987;GO:0010482;GO:0010543;GO:0010544;GO:0010837;GO:0010839;GO:0014842;GO:0014857;GO:0015696;GO:0015844;GO:0015871;GO:0017015;GO:0019538;GO:0019725;GO:0022613;GO:0030003;GO:0030104;GO:0030330;GO:0030512;GO:0031062;GO:0031099;GO:0031104;GO:0031161;GO:0031424;GO:0031571;GO:0031648;GO:0032102;GO:0033561;GO:0033574;GO:0034067;GO:0034111;GO:0034315;GO:0034316;GO:0034587;GO:0034616;GO:0034641;GO:0034645;GO:0035356;GO:0035434;GO:0035622;GO:0039532;GO:0039536;GO:0042149;GO:0042273;GO:0042592;GO:0042771;GO:0042772;GO:0043043;GO:0043046;GO:0043170;GO:0043588;GO:0043603;GO:0043604;GO:0044085;GO:0044237;GO:0044238;GO:0044242;GO:0044249;GO:0044260;GO:0044267;GO:0044271;GO:0044783;GO:0044819;GO:0045346;GO:0045348;GO:0045577;GO:0045579;GO:0045604;GO:0045606;GO:0045682;GO:0045684;GO:0046337;GO:0046338;GO:0046434;GO:0046475;GO:0046503;GO:0046827;GO:0050801;GO:0046916;GO:0048729;GO:0048853;GO:0048871;GO:0048878;GO:0050678;GO:0050687;GO:0050878;GO:0050891;GO:0050953;GO:0051012;GO:0051125;GO:0051126;GO:0051261;GO:0051602;GO:0055070;GO:0055076;GO:0055078;GO:0055082;GO:0055089;GO:0055090;GO:0060003;GO:0060096;GO:0061009;GO:0061041;GO:0061045;GO:0061061;GO:0061436;GO:0065008;GO:0070328;GO:0070670;GO:0071216;GO:0071219;GO:0071222;GO:0071236;GO:0071353;GO:0071498;GO:0071499;GO:0071634;GO:0071704;GO:0072318;GO:0072319;GO:0072675;GO:0090101;GO:0090160;GO:0090288;GO:0090330;GO:0090331;GO:0097193;GO:0097421;GO:1900098;GO:1900100;GO:1900101;GO:1900103;GO:1901388;GO:1901522;GO:1901564;GO:1901566;GO:1901576;GO:1902235;GO:1902236;GO:1903035;GO:1903487;GO:1903489;GO:1903844;GO:1903845;GO:1905224;GO:1905898;GO:1990418;GO:2000288;GO:2000291;GO:2000345;GO:2000347
GO:0008219,8,0.453514739229025,cell death,GO:0001836;GO:0008630;GO:0042771;GO:0097193;GO:1902235;GO:1902236
GO:0008283,13,0.736961451247165,cell proliferation,GO:0010837;GO:0010839;GO:0014842;GO:0014857;GO:0050678;GO:2000288;GO:2000291;GO:2000345;GO:2000347
GO:0009056,11,0.623582766439909,catabolic process,GO:0006685;GO:0009395;GO:0031161;GO:0044242;GO:0046338;GO:0046434;GO:0046475;GO:0046503
GO:0009058,243,13.7755102040816,biosynthetic process,GO:0002181;GO:0006412;GO:0006990;GO:0009059;GO:0034645;GO:0043043;GO:0043604;GO:0044249;GO:0044271;GO:0045346;GO:0045348;GO:1901522;GO:1901566;GO:1901576
GO:0009790,0,0,embryo development,
GO:0015031,1,0.0566893424036281,protein transport,GO:0046827
GO:0015979,0,0,photosynthesis,
GO:0016192,4,0.226757369614512,vesicle-mediated transport,GO:0006896;GO:0072318;GO:0072319;GO:0090160
GO:0019748,0,0,secondary metabolic process,
GO:0021700,0,0,developmental maturation,
GO:0022607,7,0.396825396825397,cellular component assembly,GO:0000028;GO:0034315;GO:0034316;GO:0051125;GO:0051126;GO:1905224
GO:0022618,2,0.113378684807256,ribonucleoprotein complex assembly,GO:0000028
GO:0030154,13,0.736961451247165,cell differentiation,GO:0003334;GO:0009913;GO:0031104;GO:0031424;GO:0045577;GO:0045579;GO:0045604;GO:0045606;GO:0072675;GO:1900098;GO:1900100
GO:0030198,0,0,extracellular matrix organization,
GO:0030705,0,0,cytoskeleton-dependent intracellula...,
GO:0032196,0,0,transposition,
GO:0034330,0,0,cell junction organization,
GO:0034641,173,9.80725623582766,cellular nitrogen compound metaboli...,GO:0002181;GO:0006412;GO:0006518;GO:0006684;GO:0006685;GO:0006990;GO:0034587;GO:0043043;GO:0043046;GO:0043603;GO:0043604;GO:0044271;GO:1901522
GO:0034655,0,0,nucleobase-containing compound cata...,
GO:0040007,0,0,growth,
GO:0040011,0,0,locomotion,
GO:0042254,4,0.226757369614512,ribosome biogenesis,GO:0000028;GO:0042273
GO:0042592,56,3.17460317460317,homeostatic process,GO:0006875;GO:0006878;GO:0006883;GO:0019725;GO:0030003;GO:0030104;GO:0033561;GO:0035356;GO:0050801;GO:0046916;GO:0048871;GO:0048878;GO:0050891;GO:0055070;GO:0055076;GO:0055078;GO:0055082;GO:0055089;GO:0055090;GO:0061436;GO:0070328
GO:0043473,0,0,pigmentation,
GO:0044281,0,0,small molecule metabolic process,
GO:0044403,0,0,symbiont process,
GO:0048646,1,0.0566893424036281,anatomical structure formation invo...,GO:0072675
GO:0048856,39,2.2108843537415,anatomical structure development,GO:0001889;GO:0003334;GO:0007517;GO:0009913;GO:0031099;GO:0031104;GO:0031424;GO:0035622;GO:0043588;GO:0045577;GO:0045579;GO:0045604;GO:0045606;GO:0045682;GO:0045684;GO:0048729;GO:0048853;GO:0061009;GO:0061061;GO:0061436;GO:0072675;GO:0097421;GO:1900098;GO:1900100;GO:1903487;GO:1903489;GO:2000345;GO:2000347
GO:0048870,0,0,cell motility,
GO:0050877,18,1.02040816326531,nervous system process,GO:0007600;GO:0007601;GO:0050909;GO:0050953
GO:0051186,0,0,cofactor metabolic process,
GO:0051276,1,0.0566893424036281,chromosome organization,GO:0031062
GO:0051301,1,0.0566893424036281,cell division,GO:0010482
GO:0051604,0,0,protein maturation,
GO:0055085,2,0.113378684807256,transmembrane transport,GO:0035434;GO:0060003
GO:0061024,0,0,membrane organization,
GO:0065003,6,0.340136054421769,protein-containing complex assembly,GO:0000028;GO:0034315;GO:0034316;GO:0051125;GO:0051126
GO:0071554,0,0,cell wall organization or biogenesi...,
GO:0071941,0,0,nitrogen cycle metabolic process,
GO:0140014,0,0,mitotic nuclear division,
